frame,episode,ep_return,ep_len,loss
310402,586,49.0,521,0.08396289497613907
310863,587,29.0,461,0.1352131962776184
311520,588,44.0,657,0.04705968499183655
312295,589,53.0,775,0.2687855064868927
312728,590,28.0,433,0.129342183470726
313293,591,35.0,565,0.0556953102350235
313920,592,57.0,627,0.032223522663116455
314461,593,37.0,541,0.23518866300582886
315088,594,41.0,627,0.08809027075767517
315673,595,42.0,585,0.06012924015522003
316102,596,32.0,429,0.07177430391311646
316591,597,37.0,489,0.08210115134716034
317270,598,37.0,679,0.0844331681728363
317865,599,38.0,595,0.052672769874334335
318256,600,27.0,391,0.03319878876209259
318803,601,38.0,547,0.08542706072330475
319096,602,13.0,293,0.08561734855175018
319907,603,56.0,811,0.029039587825536728
320292,604,26.0,385,0.07600052654743195
320745,605,27.0,453,0.10646171867847443
321144,606,19.0,399,0.0777784064412117
321523,607,23.0,379,0.0844004899263382
321910,608,24.0,387,0.05825400352478027
322475,609,35.0,565,0.13410480320453644
323164,610,40.0,689,0.07796517759561539
323897,611,52.0,733,0.06137819588184357
324368,612,32.0,471,0.02254248410463333
324867,613,36.0,499,0.12924394011497498
325282,614,31.0,415,0.05757395550608635
325919,615,58.0,637,0.09391841292381287
326444,616,31.0,525,0.11876316368579865
327337,617,47.0,893,0.0923280343413353
327774,618,36.0,437,0.05463399738073349
328223,619,38.0,449,0.13395734131336212
328690,620,30.0,467,0.03227147459983826
329211,621,43.0,521,0.0375310555100441
329626,622,32.0,415,0.05483783036470413
330331,623,55.0,705,0.30822786688804626
330876,624,36.0,545,0.4127984344959259
331467,625,56.0,591,0.04902544617652893
331936,626,41.0,469,0.07212866842746735
332365,627,40.0,429,0.10465911030769348
333154,628,51.0,789,0.102969691157341
333901,629,56.0,747,0.0772479772567749
334508,630,53.0,607,0.061317622661590576
334941,631,42.0,433,0.13904529809951782
335434,632,40.0,493,0.1247103214263916
335963,633,48.0,529,0.08367052674293518
336572,634,50.0,609,0.08170291036367416
337331,635,72.0,759,0.0373506136238575
338018,636,58.0,687,0.05106271430850029
338439,637,28.0,421,0.08475411683320999
339002,638,40.0,563,0.07089994847774506
339469,639,27.0,467,0.2861165404319763
340104,640,48.0,635,0.08538466691970825
340573,641,31.0,469,0.09281805902719498
341084,642,34.0,511,0.06114557385444641
341641,643,45.0,557,0.37089115381240845
342022,644,34.0,381,0.08336508274078369
342531,645,29.0,509,0.27027761936187744
343080,646,43.0,549,0.3793019950389862
343657,647,40.0,577,0.05710003525018692
344544,648,68.0,887,0.09694287180900574
344983,649,31.0,439,0.40319201350212097
345428,650,37.0,445,0.22334152460098267
346131,651,59.0,703,0.6982482075691223
346594,652,33.0,463,0.07473422586917877
347017,653,31.0,423,0.05686844512820244
347602,654,34.0,585,0.07671895623207092
348051,655,36.0,449,0.051186565309762955
348556,656,39.0,505,0.16534656286239624
349313,657,64.0,757,0.04117823392152786
349826,658,35.0,513,0.07403921335935593
350477,659,52.0,651,0.15029577910900116
351020,660,40.0,543,0.08394423127174377
351429,661,41.0,409,0.23188738524913788
351920,662,44.0,491,0.08758081495761871
352825,663,67.0,905,0.059388212859630585
353296,664,37.0,471,0.1040053591132164
353815,665,40.0,519,0.1244409903883934
354492,666,49.0,677,0.053246770054101944
354975,667,38.0,483,0.06966888904571533
355504,668,32.0,529,0.08144499361515045
356015,669,42.0,511,0.048582158982753754
356488,670,37.0,473,0.0749017745256424
356945,671,24.0,457,0.11930374801158905
357602,672,44.0,657,0.06973539292812347
358261,673,39.0,659,0.09606585651636124
358754,674,25.0,493,0.07346280664205551
359247,675,39.0,493,0.0323927216231823
359664,676,28.0,417,0.732444703578949
360113,677,43.0,449,0.14861565828323364
360648,678,32.0,535,0.6766446828842163
361167,679,36.0,519,0.057068075984716415
361664,680,29.0,497,0.07194674760103226
362183,681,46.0,519,0.03572244197130203
362948,682,57.0,765,0.06553708016872406
363551,683,55.0,603,0.0990186333656311
364118,684,39.0,567,0.12385102361440659
364631,685,37.0,513,0.14328676462173462
365178,686,38.0,547,0.07529852539300919
365573,687,23.0,395,0.05859304219484329
366050,688,31.0,477,0.09259617328643799
366513,689,38.0,463,0.1070113405585289
367316,690,64.0,803,0.210883229970932
367979,691,45.0,663,0.20190170407295227
368662,692,48.0,683,0.04389891028404236
369485,693,64.0,823,0.03776686638593674
369940,694,34.0,455,0.0486915297806263
370609,695,49.0,669,0.044401973485946655
371102,696,30.0,493,0.3466099798679352
371779,697,51.0,677,0.42837321758270264
372580,698,62.0,801,0.3764444589614868
373111,699,48.0,531,0.05340832099318504
373604,700,30.0,493,0.09209316223859787
374325,701,42.0,721,0.16143354773521423
