frame,episode,ep_return,ep_len,loss
27359,57,30.0,451,0.017061486840248108
27810,58,27.0,451,0.03220336139202118
28261,59,25.0,451,0.0035823809448629618
28828,60,33.0,567,0.017612311989068985
29487,61,24.0,659,0.024254469200968742
29876,62,24.0,389,0.038109634071588516
30313,63,17.0,437,0.009792308323085308
30972,64,52.0,659,0.02760956436395645
31385,65,17.0,413,0.02181769162416458
31820,66,20.0,435,0.012316822074353695
32263,67,15.0,443,0.01711781695485115
32788,68,36.0,525,0.017616719007492065
33297,69,40.0,509,0.015554355457425117
33828,70,28.0,531,0.025539416819810867
34357,71,25.0,529,0.01735088601708412
34788,72,18.0,431,0.014713757671415806
35261,73,25.0,473,0.03286537528038025
35800,74,34.0,539,0.011156324297189713
36155,75,16.0,355,0.010352401062846184
36732,76,26.0,577,0.004362581297755241
37229,77,25.0,497,0.005275185219943523
37726,78,36.0,497,0.009655601345002651
38243,79,34.0,517,0.011232809163630009
38716,80,28.0,473,0.02934412471950054
39201,81,19.0,485,0.014524200931191444
39984,82,45.0,783,0.026446597650647163
40465,83,22.0,481,0.032823510468006134
41026,84,33.0,561,0.009459779597818851
41563,85,25.0,537,0.03529364615678787
41968,86,26.0,405,0.012356397695839405
42339,87,22.0,371,0.026151534169912338
42782,88,29.0,443,0.050361517816782
43457,89,47.0,675,0.0061193909496068954
43950,90,36.0,493,0.018339185044169426
44463,91,35.0,513,0.030428998172283173
44940,92,19.0,477,0.02469523809850216
45441,93,31.0,501,0.021654458716511726
45962,94,23.0,521,0.0094559071585536
46641,95,41.0,679,0.017028534784913063
47184,96,41.0,543,0.013559333048760891
47765,97,26.0,581,0.01185179315507412
48650,98,52.0,885,0.024213820695877075
49189,99,34.0,539,0.003132966812700033
49550,100,21.0,361,0.013573074713349342
50129,101,32.0,579,0.011410675942897797
50420,102,14.0,291,0.024281054735183716
50931,103,21.0,511,0.015535670332610607
51332,104,23.0,401,0.018126366659998894
51867,105,38.0,535,0.02224758267402649
52312,106,26.0,445,0.022524643689393997
52737,107,22.0,425,0.046052221208810806
53254,108,22.0,517,0.021139146760106087
53909,109,51.0,655,0.03273396193981171
54564,110,40.0,655,0.009594029746949673
55021,111,26.0,457,0.020064882934093475
55462,112,29.0,441,0.007999167777597904
55809,113,18.0,347,0.020574644207954407
56220,114,17.0,411,0.05161584913730621
56751,115,38.0,531,0.018772929906845093
57248,116,27.0,497,0.01774180866777897
57825,117,40.0,577,0.03607591614127159
58234,118,32.0,409,0.0036907880567014217
58771,119,32.0,537,0.016898397356271744
59436,120,40.0,665,0.012009157799184322
59919,121,21.0,483,0.018622197210788727
60416,122,34.0,497,0.03943256288766861
60895,123,27.0,479,0.019638244062662125
61372,124,26.0,477,0.01751548983156681
61875,125,26.0,503,0.03405168652534485
62270,126,23.0,395,0.01478591002523899
62581,127,21.0,311,0.031990665942430496
63066,128,32.0,485,0.04548811912536621
63591,129,28.0,525,0.013846134766936302
64038,130,24.0,447,0.03655263036489487
64403,131,16.0,365,0.027289152145385742
64882,132,29.0,479,0.006090151146054268
65383,133,29.0,501,0.01730344444513321
65802,134,25.0,419,0.03657005727291107
66463,135,50.0,661,0.03679812327027321
66826,136,14.0,363,0.011871714144945145
67267,137,29.0,441,0.07251882553100586
67720,138,23.0,453,0.019856680184602737
68281,139,36.0,561,0.01951024867594242
69266,140,57.0,985,0.020739968866109848
69735,141,25.0,469,0.024327566847205162
70162,142,29.0,427,0.038952190428972244
70665,143,30.0,503,0.058028265833854675
71382,144,38.0,717,0.01865958794951439
71873,145,31.0,491,0.032218195497989655
72390,146,29.0,517,0.032844178378582
73059,147,41.0,669,0.03601076826453209
73584,148,32.0,525,0.10412586480379105
74231,149,35.0,647,0.02785406820476055
74916,150,50.0,685,0.035182125866413116
75521,151,31.0,605,0.01973561756312847
76016,152,34.0,495,0.03131408989429474
76463,153,27.0,447,0.020541485399007797
77128,154,50.0,665,0.07689468562602997
77597,155,24.0,469,0.02148093655705452
78306,156,47.0,709,0.035242918878793716
79151,157,55.0,845,0.016527501866221428
79580,158,20.0,429,0.0227718073874712
80355,159,43.0,775,0.04687567055225372
80774,160,31.0,419,0.03392932564020157
81211,161,24.0,437,0.015168054029345512
81748,162,32.0,537,0.036544181406497955
82145,163,17.0,397,0.021741222590208054
82646,164,27.0,501,0.04856187477707863
83009,165,24.0,363,0.01619170419871807
83400,166,30.0,391,0.029918186366558075
83925,167,33.0,525,0.02668975666165352
84462,168,32.0,537,0.024467196315526962
84973,169,37.0,511,0.10680965334177017
85378,170,26.0,405,0.07612894475460052
85971,171,30.0,593,0.015381116420030594
86476,172,31.0,505,0.053728505969047546
86951,173,34.0,475,0.023442290723323822
87624,174,42.0,673,0.04264276102185249
88115,175,28.0,491,0.04057683050632477
88632,176,34.0,517,0.03096906840801239
89041,177,24.0,409,0.04691377282142639
89636,178,33.0,595,0.020077284425497055
90141,179,31.0,505,0.03343012183904648
90564,180,32.0,423,0.08454112708568573
91091,181,36.0,527,0.014244218356907368
91702,182,39.0,611,0.029943102970719337
92087,183,20.0,385,0.051228512078523636
92624,184,37.0,537,0.049080006778240204
93215,185,44.0,591,0.04350767657160759
93640,186,36.0,425,0.03489620238542557
94151,187,32.0,511,0.04031283035874367
94898,188,42.0,747,0.04274715483188629
95589,189,45.0,691,0.02439212240278721
96286,190,32.0,697,0.028213877230882645
96693,191,31.0,407,0.038545168936252594
97112,192,26.0,419,0.02768109366297722
97973,193,73.0,861,0.10513104498386383
98518,194,28.0,545,0.06537102162837982
98915,195,40.0,397,0.01614723727107048
99646,196,33.0,731,0.03376971185207367
100159,197,33.0,513,0.05550297349691391
100576,198,26.0,417,0.0751756876707077
101409,199,41.0,833,0.04621187970042229
101876,200,32.0,467,0.02123020589351654
102245,201,18.0,369,0.09561505168676376
102690,202,38.0,445,0.03849520906805992
103155,203,37.0,465,0.14582179486751556
103956,204,59.0,801,0.02224525809288025
104595,205,37.0,639,0.024137301370501518
105184,206,36.0,589,0.06455787271261215
105699,207,22.0,515,0.040798500180244446
106176,208,30.0,477,0.014145887456834316
106533,209,21.0,357,0.03421702980995178
107000,210,40.0,467,0.04122760891914368
107437,211,30.0,437,0.04702029377222061
107942,212,38.0,505,0.020173126831650734
108395,213,25.0,453,0.026204664260149002
108808,214,29.0,413,0.03860717639327049
109283,215,41.0,475,0.03731733560562134
110094,216,60.0,811,0.041107237339019775
110667,217,44.0,573,0.029452281072735786
111258,218,35.0,591,0.041746586561203
111543,219,16.0,285,0.046245694160461426
111942,220,25.0,399,0.15334957838058472
112673,221,54.0,731,0.04122317582368851
113168,222,32.0,495,0.046634871512651443
113691,223,32.0,523,0.06299743801355362
114556,224,55.0,865,0.06093524396419525
115123,225,36.0,567,0.04485795646905899
115788,226,38.0,665,0.029915377497673035
116303,227,41.0,515,0.05954288691282272
116816,228,35.0,513,0.04439995437860489
117261,229,30.0,445,0.046451643109321594
117768,230,30.0,507,0.038642268627882004
118489,231,34.0,721,0.051463425159454346
119034,232,39.0,545,0.04236564785242081
119519,233,35.0,485,0.0344044528901577
120272,234,53.0,753,0.031400710344314575
120751,235,37.0,479,0.06450405716896057
121586,236,42.0,835,0.05186460167169571
122163,237,38.0,577,0.033409275114536285
122576,238,22.0,413,0.06752273440361023
122953,239,25.0,377,0.04053264111280441
123388,240,20.0,435,0.04357663542032242
123771,241,23.0,383,0.0332014337182045
124408,242,44.0,637,0.07117395848035812
125085,243,47.0,677,0.06687378883361816
125530,244,35.0,445,0.04225245863199234
126143,245,39.0,613,0.07022801786661148
126664,246,33.0,521,0.02309509739279747
127391,247,42.0,727,0.038538843393325806
128212,248,65.0,821,0.06269468367099762
128849,249,44.0,637,0.04422994703054428
129298,250,26.0,449,0.04436329007148743
130013,251,39.0,715,0.18723554909229279
130604,252,30.0,591,0.033574286848306656
131105,253,40.0,501,0.026806320995092392
131734,254,43.0,629,0.09420593082904816
132191,255,33.0,457,0.04951366409659386
132640,256,39.0,449,0.07211816310882568
133091,257,25.0,451,0.06672360002994537
133774,258,40.0,683,0.01058894395828247
134277,259,33.0,503,0.0506049320101738
134948,260,45.0,671,0.029409054666757584
135461,261,32.0,513,0.03992757201194763
136028,262,42.0,567,0.06398802250623703
136525,263,35.0,497,0.032924968749284744
136972,264,31.0,447,0.02914087101817131
137375,265,39.0,403,0.02310924045741558
137818,266,32.0,443,0.0372968390583992
138411,267,48.0,593,0.03515195846557617
138904,268,43.0,493,0.07877981662750244
139263,269,24.0,359,0.11900071799755096
139892,270,38.0,629,0.03555693104863167
140293,271,29.0,401,0.051776207983493805
140762,272,27.0,469,0.06632628291845322
141211,273,42.0,449,0.04781325161457062
141648,274,37.0,437,0.04345181584358215
142239,275,45.0,591,0.023383496329188347
142968,276,63.0,729,0.021011263132095337
143475,277,41.0,507,0.039270952343940735
143930,278,34.0,455,0.05694372206926346
144581,279,48.0,651,0.1089048758149147
145380,280,68.0,799,0.036397844552993774
146053,281,47.0,673,0.021241704002022743
146596,282,31.0,543,0.0830300822854042
147021,283,30.0,425,0.0506553053855896
147484,284,31.0,463,0.17232389748096466
147983,285,36.0,499,0.036242567002773285
148344,286,26.0,361,0.029745427891612053
149017,287,51.0,673,0.03061237931251526
149566,288,37.0,549,0.18030449748039246
150081,289,38.0,515,0.05729943513870239
150608,290,39.0,527,0.054632823914289474
151023,291,28.0,415,0.0513448491692543
151438,292,33.0,415,0.04510175436735153
151987,293,35.0,549,0.09105387330055237
152644,294,36.0,657,0.0517987459897995
153027,295,20.0,383,0.05211386829614639
153416,296,28.0,389,0.18753492832183838
153921,297,34.0,505,0.08296899497509003
154390,298,29.0,469,0.08550375699996948
155345,299,59.0,955,0.039092402905225754
155976,300,52.0,631,0.08514129370450974
156481,301,36.0,505,0.0466248020529747
156904,302,34.0,423,0.04593163728713989
157413,303,25.0,509,0.02953384630382061
157930,304,41.0,517,0.018712472170591354
159193,305,82.0,1263,0.03668908774852753
159712,306,40.0,519,0.0830366462469101
160393,307,49.0,681,0.07770456373691559
161096,308,60.0,703,0.04312063381075859
161661,309,41.0,565,0.033393651247024536
162202,310,37.0,541,0.029358139261603355
162857,311,48.0,655,0.022489547729492188
163434,312,49.0,577,0.12497984617948532
163967,313,36.0,533,0.07452729344367981
164402,314,30.0,435,0.04917975142598152
164765,315,17.0,363,0.07044213265180588
165388,316,38.0,623,0.02535143308341503
165913,317,33.0,525,0.05534898117184639
166330,318,36.0,417,0.023342590779066086
166813,319,35.0,483,0.04130520299077034
167648,320,74.0,835,0.07378003001213074
167999,321,30.0,351,0.0407809317111969
168440,322,36.0,441,0.10961543023586273
168997,323,45.0,557,0.024282341822981834
169506,324,40.0,509,0.0339074581861496
170497,325,67.0,991,0.030704092234373093
171130,326,50.0,633,0.03752390295267105
171669,327,28.0,539,0.024432875216007233
172150,328,36.0,481,0.016307588666677475
172771,329,48.0,621,0.08009211719036102
173132,330,19.0,361,0.02011951617896557
173709,331,39.0,577,0.06284482032060623
174134,332,26.0,425,0.016307029873132706
174499,333,24.0,365,0.060842689126729965
175114,334,54.0,615,0.06256609410047531
175655,335,37.0,541,0.04148600995540619
176104,336,27.0,449,0.03577636554837227
176477,337,23.0,373,0.03225218132138252
176922,338,30.0,445,0.0933416560292244
177351,339,35.0,429,0.022121474146842957
177742,340,30.0,391,0.08410296589136124
178505,341,65.0,763,0.03292160481214523
179096,342,34.0,591,0.05510229244828224
179969,343,59.0,873,0.022412247955799103
180418,344,29.0,449,0.15506906807422638
181209,345,68.0,791,0.2002679705619812
181928,346,56.0,719,0.04419655352830887
182269,347,21.0,341,0.05267912894487381
182704,348,37.0,435,0.03683388978242874
183367,349,42.0,663,0.034480318427085876
183980,350,46.0,613,0.04294896870851517
184399,351,31.0,419,0.04302850365638733
185032,352,50.0,633,0.07243682444095612
185577,353,39.0,545,0.06642578542232513
186112,354,42.0,535,0.04038156569004059
186547,355,28.0,435,0.03311973065137863
187190,356,39.0,643,0.11655068397521973
187831,357,51.0,641,0.04786868020892143
188208,358,25.0,377,0.038292404264211655
188841,359,46.0,633,0.046625204384326935
189312,360,28.0,471,0.02220325544476509
190023,361,56.0,711,0.04212621599435806
190574,362,33.0,551,0.04487499222159386
191407,363,65.0,833,0.048043329268693924
191832,364,37.0,425,0.07270871102809906
192297,365,34.0,465,0.04872629791498184
193044,366,46.0,747,0.049267496913671494
193869,367,65.0,825,0.06771562993526459
194506,368,45.0,637,0.2227080911397934
195107,369,35.0,601,0.048356346786022186
195554,370,37.0,447,0.06099487096071243
196207,371,61.0,653,0.2802535891532898
196754,372,48.0,547,0.12211994081735611
197301,373,32.0,547,0.036403559148311615
197690,374,25.0,389,0.028037596493959427
198391,375,72.0,701,0.04532294720411301
198898,376,41.0,507,0.0559144988656044
199349,377,29.0,451,0.05473864823579788
199750,378,40.0,401,0.07880648970603943
200463,379,45.0,713,0.04142213612794876
201204,380,54.0,741,0.024646107107400894
201763,381,30.0,559,0.06839948892593384
202298,382,47.0,535,0.2217082679271698
202749,383,30.0,451,0.032457251101732254
203334,384,40.0,585,0.0734337717294693
203719,385,29.0,385,0.07094869017601013
204052,386,22.0,333,0.07792900502681732
204665,387,37.0,613,0.04488842561841011
205166,388,35.0,501,0.0335107147693634
205711,389,34.0,545,0.05953829735517502
206182,390,37.0,471,0.07722551375627518
206949,391,49.0,767,0.08300983160734177
207698,392,44.0,749,0.1238180473446846
208411,393,53.0,713,0.28584611415863037
208960,394,40.0,549,0.05269883573055267
209467,395,27.0,507,0.03452904894948006
210048,396,58.0,581,0.05456651374697685
210527,397,36.0,479,0.04941418394446373
211152,398,52.0,625,0.2189207524061203
211669,399,42.0,517,0.04308575764298439
212132,400,33.0,463,0.049756549298763275
212579,401,23.0,447,0.046491838991642
213214,402,48.0,635,0.06196717917919159
213765,403,40.0,551,0.07995128631591797
214238,404,36.0,473,0.03710903972387314
214787,405,42.0,549,0.2684100270271301
215174,406,22.0,387,0.03299655765295029
215705,407,35.0,531,0.06076008826494217
216186,408,40.0,481,0.04621606692671776
216737,409,32.0,551,0.03081957809627056
217318,410,43.0,581,0.06589154154062271
217659,411,32.0,341,0.08544684946537018
218894,412,85.0,1235,0.05188208073377609
219415,413,39.0,521,0.048133689910173416
219954,414,43.0,539,0.08727794885635376
220731,415,72.0,777,0.0913701057434082
221268,416,41.0,537,0.036944374442100525
221969,417,45.0,701,0.055584609508514404
222452,418,46.0,483,0.1147908866405487
222949,419,37.0,497,0.06969897449016571
223478,420,47.0,529,0.020720254629850388
224269,421,57.0,791,0.041395723819732666
224930,422,44.0,661,0.19933238625526428
225267,423,18.0,337,0.040725987404584885
225868,424,41.0,601,0.06439173966646194
226501,425,40.0,633,0.046178050339221954
226990,426,38.0,489,0.20364122092723846
227513,427,33.0,523,0.04431185871362686
227876,428,23.0,363,0.14056847989559174
228865,429,75.0,989,0.06252586096525192
229382,430,40.0,517,0.034159015864133835
230009,431,48.0,627,0.10636639595031738
230492,432,33.0,483,0.21515031158924103
230973,433,32.0,481,0.0959969162940979
231340,434,27.0,367,0.07465484738349915
231711,435,29.0,371,0.2796028256416321
232174,436,40.0,463,0.05257740989327431
232895,437,56.0,721,0.05845043808221817
233476,438,49.0,581,0.07436875998973846
233987,439,32.0,511,0.06715886294841766
234782,440,73.0,795,0.05895448476076126
235189,441,41.0,407,0.096030592918396
235610,442,34.0,421,0.03790953755378723
235923,443,26.0,313,0.027812734246253967
236452,444,44.0,529,0.03337318077683449
236871,445,35.0,419,0.13353919982910156
237650,446,66.0,779,0.09384079277515411
238123,447,42.0,473,0.1712954193353653
238578,448,38.0,455,0.26546603441238403
239077,449,37.0,499,0.052384667098522186
239542,450,44.0,465,0.058294717222452164
240303,451,68.0,761,0.05117525905370712
241040,452,55.0,737,0.05203496664762497
241733,453,51.0,693,0.27264726161956787
242222,454,37.0,489,0.018403375521302223
242767,455,39.0,545,0.0935194194316864
243180,456,28.0,413,0.04952492564916611
243897,457,54.0,717,0.08258721232414246
244388,458,41.0,491,0.10346345603466034
244805,459,29.0,417,0.4770883321762085
245224,460,40.0,419,0.05756613612174988
246219,461,61.0,995,0.03190889209508896
246672,462,29.0,453,0.06110994517803192
247359,463,42.0,687,0.04896555840969086
247706,464,27.0,347,0.22156822681427002
248551,465,64.0,845,0.03765290230512619
248956,466,32.0,405,0.054725006222724915
249451,467,47.0,495,0.01922881230711937
250098,468,56.0,647,0.32904401421546936
250747,469,46.0,649,0.2683520019054413
251636,470,73.0,889,0.07999169081449509
252047,471,36.0,411,0.044789064675569534
252520,472,33.0,473,0.1288880705833435
253279,473,52.0,759,0.040962494909763336
254054,474,48.0,775,0.05075126513838768
254595,475,45.0,541,0.05158040300011635
255132,476,45.0,537,0.09568557143211365
255625,477,38.0,493,0.19909703731536865
256158,478,44.0,533,0.03667503595352173
256607,479,44.0,449,0.05644511803984642
257152,480,43.0,545,0.05735764652490616
257687,481,44.0,535,0.2183052897453308
258202,482,38.0,515,0.03238482028245926
258541,483,31.0,339,0.0779310092329979
258968,484,37.0,427,0.10330712050199509
259619,485,51.0,651,0.06489277631044388
260142,486,46.0,523,0.04485536366701126
260671,487,44.0,529,0.31390780210494995
261248,488,47.0,577,0.08333189785480499
261807,489,40.0,559,0.06875917315483093
262440,490,55.0,633,0.050561293959617615
262969,491,46.0,529,0.040038421750068665
263452,492,50.0,483,0.07575829327106476
264049,493,50.0,597,0.06414967775344849
264534,494,40.0,485,0.20465737581253052
265285,495,58.0,751,0.16933776438236237
265650,496,30.0,365,0.2187395840883255
266191,497,39.0,541,0.024327058345079422
266786,498,43.0,595,0.07305315136909485
267551,499,48.0,765,0.15687678754329681
268074,500,43.0,523,0.09697828441858292
268651,501,45.0,577,0.0672701746225357
269170,502,40.0,519,0.04092112183570862
269973,503,64.0,803,0.057135678827762604
270386,504,33.0,413,0.08840315043926239
271165,505,63.0,779,0.045993372797966
271642,506,40.0,477,0.08821524679660797
272149,507,50.0,507,0.04770437628030777
272586,508,34.0,437,0.07565629482269287
273117,509,44.0,531,0.0584799200296402
273560,510,37.0,443,0.04364322870969772
274025,511,32.0,465,0.32270994782447815
274498,512,35.0,473,0.07265021651983261
274969,513,39.0,471,0.041300006210803986
275860,514,61.0,891,0.05911993980407715
276545,515,52.0,685,0.0450061559677124
277050,516,51.0,505,0.06862898170948029
277663,517,46.0,613,0.08665813505649567
278138,518,35.0,475,0.08168330788612366
278593,519,35.0,455,0.06351502239704132
279026,520,28.0,433,0.02558303251862526
279551,521,46.0,525,0.058076873421669006
280300,522,55.0,749,0.059050533920526505
280953,523,52.0,653,0.055100537836551666
281492,524,48.0,539,0.2970297634601593
281915,525,40.0,423,0.3156798481941223
282432,526,37.0,517,0.1225777193903923
282813,527,35.0,381,0.09803380072116852
283376,528,49.0,563,0.04589657485485077
283921,529,42.0,545,0.06390191614627838
284362,530,37.0,441,0.05426086485385895
284959,531,37.0,597,0.04517948627471924
285472,532,38.0,513,0.11390586197376251
285891,533,35.0,419,0.1159842237830162
286288,534,37.0,397,0.048586439341306686
286743,535,40.0,455,0.04532292112708092
287432,536,52.0,689,0.1954958736896515
288081,537,59.0,649,0.10796846449375153
288594,538,39.0,513,0.27413663268089294
289007,539,43.0,413,0.056134797632694244
289372,540,25.0,365,0.08042851090431213
289819,541,42.0,447,0.07167840749025345
290230,542,30.0,411,0.07721838355064392
290741,543,40.0,511,0.060494083911180496
291254,544,30.0,513,0.07810960710048676
291643,545,31.0,389,0.07625343650579453
292152,546,47.0,509,0.046480901539325714
292733,547,43.0,581,0.04680425673723221
293186,548,30.0,453,0.09057815372943878
293719,549,45.0,533,0.12160447239875793
294180,550,32.0,461,0.11385282874107361
294593,551,29.0,413,0.05217193067073822
295036,552,32.0,443,0.0720590353012085
295657,553,56.0,621,0.08375640958547592
296082,554,25.0,425,0.08306051790714264
296597,555,38.0,515,0.052663981914520264
297032,556,28.0,435,0.029565095901489258
297429,557,27.0,397,0.054809801280498505
297898,558,40.0,469,0.07236553728580475
298545,559,49.0,647,0.12533538043498993
298940,560,32.0,395,0.07391403615474701
299377,561,40.0,437,0.04687289148569107
299910,562,46.0,533,0.098836749792099
